row_type,point_index,amoc_sv,c_k,eke_c_k,eke_c_eps,kappaH_min,sss_offset
POINT,91,-39.32477482739051,0.06222600539354088,0.1564952264226915,0.4537642936975069,0.001163830528723462,0.006987773739059122
POINT,539,-39.84356286776392,0.01000000000000001,0.01000000000000001,0.3885067885967231,0.002147024155035232,1
POINT,66,-40.24748883662795,0.2497242885633749,0.4469756825148369,0.7015008452970635,0.002008669153207762,0.6568601835899291
POINT,82,-40.53633812169591,0.08648879765945568,0.4177097932552169,0.1181030922221647,0.001924790837215762,0.4067596367059253
POINT,33,-41.04658966697333,0.06554699639601237,0.4334281338586295,0.7178197755520634,0.002305070414003814,0.8855378989165463
POINT,13,-41.12970601584983,0.06631791417737146,0.4842703332596813,0.7378148121013339,0.001714442981964342,0.334393197717181
POINT,35,-41.17095032232981,0.06319152392335831,0.4964549481217188,0.3481271951524117,0.001485784832334054,0.1080767010498626
POINT,59,-41.4951591339453,0.09937930671344793,0.08285039009133553,0.7035172743801422,0.002042999159370752,0.6442208174837346
POINT,0,-41.9295313484994,0.2338637336411467,0.04335445614966944,0.1299554872795403,0.002188828585144078,0.7579628552212491
POINT,48,-42.40344105526705,0.01506903338300895,0.4737720696723284,0.4908359363873656,0.001689753700936849,0.2122345943425529
POINT,457,-42.65497687911363,0.01000000000000001,0.3139735197857525,1,0.002218743752898014,0.6968330036180221
POINT,73,-43.27420541117566,0.2894561656829429,0.3493611927220126,0.469035457729155,0.001555630867900614,0.123093773594289
POINT,23,-43.44707193306246,0.1439084022935382,0.03645931195278085,0.5467024783418947,0.001505604405750769,0.1164432414960004
POINT,18,-43.73128311762989,0.01281380547821296,0.2757111604772273,0.4195160041529544,0.002427957628861799,0.8015348373267672
POINT,97,-44.07205800549704,0.2472453646911572,0.2160973255257793,0.6436785302323249,0.001951286853123636,0.3934416079188406
POINT,60,-44.18955874876072,0.2066736628625884,0.04177592171805693,0.2378688212444069,0.0025614759404632,0.9306650369799445
POINT,111,-44.20551257336444,0.2371575189250442,0.1787565664147286,0.5206172064123502,0.001882030792271699,0.3369055471394089
POINT,12,-44.65260086662273,0.2496218063988168,0.1386022590619999,0.7705565213888262,0.002520193284584345,0.9744848017522207
POINT,87,-45.43716662835842,0.1342221744377062,0.1139029326062973,0.2155759654571839,0.002517039464276944,0.7633491590349987
POINT,21,-45.44537206315834,0.1836276715290491,0.1099471933352483,0.796815948835417,0.002035429177415951,0.3824465891137097
POINT,45,-45.66311802713592,0.01398564251198003,0.2689773590186428,0.2705732146530235,0.002699881815149199,0.9103483906842651
POINT,77,-46.24753643971138,0.2506771261245637,0.1911391391840242,0.4812443155445555,0.00207340478391039,0.3595460027616709
POINT,143,-46.50514772125192,0.2992474133986506,0.5,1,0.002123728195200953,0.3660655757488723
POINT,508,-46.8247156793023,0.3,0.01000000000000001,1,0.002430113605498569,0.7391359127766954
POINT,70,-47.69512743303562,0.0640464725559385,0.3123521354450235,0.08397795162059242,0.003094434428204876,0.9579226521067143
POINT,485,-47.80089886492289,0.01000000000000001,0.5,0.01000000000000001,0.00316,0.6303833264052545
POINT,523,-48.46002765708197,0.3,0.3056878599391391,0.01000000000000001,0.00316,0.6701881407949666
POINT,4,-48.94566259415084,0.1970570239135056,0.2823618971977586,0.8377942807083133,0.002080246567165403,0.2181628908653344
POINT,62,-49.28136082365036,0.1758759538000562,0.08308489836443361,0.3436132571785691,0.002671510149523801,0.655055139613265
POINT,44,-49.46693056281311,0.09407576691182086,0.06731512478762018,0.618842019611537,0.002612238370563863,0.6012388406383297
POINT,155,-49.60274099431698,0.08567138714914041,0.06129972516409871,0.2871023837401456,0.00219408543001476,0.2880560631401703
POINT,89,-49.94118254646104,0.06114081472831606,0.314199384806747,0.562267249104248,0.002982859496976916,0.876844444308461
POINT,32,-50.3050802717591,0.2024488517579354,0.3434332054673148,0.8745674709947001,0.001969643575661858,0.07225306674512844
POINT,61,-50.65461782376339,0.1542517032627828,0.3407077924695207,0.6142190034910202,0.002913893034379761,0.7459961112251944
POINT,99,-50.89576937459537,0.2822442551409031,0.464795433971358,0.9406489465161499,0.002797293683053124,0.6216769535188165
POINT,106,-51.34453131834158,0.0688193153153922,0.08042455403353797,0.9456616203226181,0.003106840374595129,0.9422849381994858
POINT,530,-51.50760095072003,0.01000000000000001,0.01000000000000001,0.01000000000000001,0.00316,1
POINT,64,-51.58960013600685,0.09951394419095798,0.2159593413563336,0.9099965850207939,0.002205264904753181,0.1907885450088612
POINT,67,-52.36857396811218,0.04218357764833645,0.280834550862901,0.8849158761521421,0.003035723703574187,0.7768590426831159
POINT,130,-52.83178821365959,0.01000000000000001,0.01000000000000001,0.3227792117595054,0.00241252547183009,0.2905732151472889
POINT,110,-52.85765295220498,0.1295118250579178,0.3374698152687061,0.6453598167543066,0.002370271502282084,0.2251290407788856
POINT,95,-52.99590542010503,0.1640643925536285,0.01682209344037684,0.702399480349897,0.002072181791658417,0.04688639165178632
POINT,453,-53.24012588547586,0.01000000000000001,0.1822692404951547,0.5649462012455464,0.00316,0.8593630695277426
POINT,102,-53.66344451558215,0.1655682705014218,0.263575478754895,0.09355914830661209,0.002228415099674853,0.04964641941082359
POINT,94,-54.02881079481587,0.09697932337296289,0.03183433848388677,0.4265383828691931,0.003005351035877423,0.6332394410023002
POINT,98,-54.37267774413187,0.2079254464247789,0.1703123452882099,0.8471316565644911,0.002625133956291372,0.3436810867444369
POINT,14,-55.34631507595309,0.1204087882836016,0.09900754889505851,0.892089235657103,0.002502193124904002,0.2252341014589649
POINT,116,-55.52647306396906,0.02236469431872501,0.1833205882668068,0.5892300321268972,0.003096109964160095,0.6158523364833313
POINT,24,-55.53473810033424,0.2246011937934771,0.4227283665519887,0.4339463186179935,0.002236577122709125,0.0110879228287365
POINT,16,-55.84245000697022,0.07701251922935071,0.04588158712807447,0.9141021245147313,0.00310739061298323,0.604987961766128
POINT,118,-55.96708536469912,0.09553761958478035,0.04331646888017443,0.2934211393132447,0.002718767738283144,0.3294625056376879
POINT,80,-57.19471112304118,0.1884285903500502,0.3208661416973317,0.2201407413013872,0.002761777410355209,0.2425775261140752
POINT,31,-57.72166421142749,0.2782345134800904,0.2915153607013594,0.1430984931353629,0.002788550467925915,0.2308974309532406
POINT,506,-57.79228137968167,0.01000000000000001,0.5,1,0.00316,0.5045073653178412
POINT,53,-58.39619670949255,0.09576000398958928,0.3658978361165212,0.1334806731889278,0.002902714159380913,0.2272547369970869
POINT,43,-59.11457502124488,0.2126387931767971,0.4216404723123112,0.6537264696443947,0.003054789160963335,0.3607215660366352
POINT,440,-62.3468249245941,0.06621401452626396,0.08865153336245427,0.3651191680588428,0.00316,0.2802021384235979
POINT,51,-66.25781583875063,0.17915393924421,0.4526905497717664,0.9665317506897889,0.003131678449777389,0.07604817168231837
POINT,505,-68.41576865910251,0.3,0.01000000000000001,0.01000000000000001,0.00316,0
POINT,512,-68.63562376858468,0.01000000000000001,0.01000000000000001,0.01000000000000001,0.00316,0
POINT,341,-556.0554332498455,0.2005361376765867,0.4233319314791509,0.7764021522547716,0.00316,0.8609056617385775
POINT,74,-576.9608367409325,0.1584716496045591,0.0390299926816679,0.2359404562205383,0.002961162721152001,0.3956484732556171
POINT,132,-673.8496263093651,0.04359392150083685,0.5,0.3963673070864286,1.000000000000566e-07,0.9214075799962291
POINT,133,-673.8496263093651,0.1394346605704583,0.5,0.7903714347133626,1.000000000000566e-07,0.8955063072169982
